tweet.id,tweet.created_at,tweet.text,tweet.user.name,tweet.user.screen_name,tweet.user.location,tweet.user.id,tweet.user.followers_count,tweet.user.friends_count,tweet.user.favourites_count,tweet.user.description
1257182012210847744,2020-05-04 05:35:23,Exhibit 1 #TRUMP IMPLEMENTED #COVID-19  #TRUMP KNEW IN 2017 https://t.co/GpkbYw4qFm,Relevant🇺🇸,DebbiDelicious,In Love with every breath...,39930604,1670,2815,476862,TrendSetter & Founder of Ms(.....)®❤God/Mom/Educator/CSR/CEO of RELEVANT/ DebbiDelicious®Shoes E-Store InstaGram debbisnackcake@gmail.com
1257181993973903361,2020-05-04 05:35:19,COVID-19: MP CM addresses public via DD #ShivrajSinghChouhan #MadhyaPradesh #Narendramodi #Doordarshan #corona… https://t.co/fLMqvcvwQi,PenNews,pennewstweet,,878820871971889153,2849,283,73,Minute by Minute News round the world
1257181981135101958,2020-05-04 05:35:16,"RT @SaraCarterDC: So if you don’t do exactly as we say in #Chicago and #StayHome you will ‘go to jail, period’ and we will treat you like a…",Dee Hurdle,twitpommie,,570512061,76,356,30627,
1257181979876798464,2020-05-04 05:35:15,"RT @JamesOKeefeIII: “To be honest with you, all of the death certificates, they’re writing #COVID on all the death certificates. Whether th…",Daznado,daznado,,1171360968447840256,126,220,10297,
1257181977800736768,2020-05-04 05:35:15,"RT @Runjhunsharmas: At India's top hospital AIIMS, Delhi, 22 healthcare workers test positive for #COVID Over 100 hospital guards #Quaranti…",Raunak S Rao,rrao_s,"Mumbai, India",711937766,22,285,4606,Once a Student.. Always a Student !!Retweets are not Endorsements!!!
1257181962621648897,2020-05-04 05:35:11,RT @THAndhra: A serpentine queue of tipplers outside a liquor shop in Enikepadu near Vijayawada even before it was opened. The State-run li…,Tharun,tharunboda,Pale blue dot.,275464313,595,1523,5560,"Reporter, Vijayawada"
1257181939875938306,2020-05-04 05:35:06,"RT @MCHI_President: Come for free health check up  ""Doctor at Your Door Step""  #mobilevandispensaryseva    An initiated by  @BJS_India ,  @…",Sujalam Suphalam,SujalamSuphalam,"Pune, India",966256813204058113,96,236,18,"Identify a drought-affected district in Maharashtra & with the help of 150+ excavator &loader machines, make the entire district drought free"
1257181916249370624,2020-05-04 05:35:00,RT @abhijitmajumder: CM Naveen Patnaik calls PM Modi at 12.15 am. Says testing kits bound for Odisha are stuck in Maharashtra. Wants them i…,ऋषभ सिंह,rishsingh1996,Pune,873449109218373632,172,111,26284,INDIAN || Proud Hindu || Techie || Engineer
1257181880438231040,2020-05-04 05:34:52,RT @LotusOak2: #STUDY published in 2010: https://t.co/gazECb00Wr  Zinc inhibits #coronavirus activity &amp; blocking its replication.  Dr. Anth…,Robert Davis,Bobbetty12,"Lodi, Ca",570923563,67,234,6239,"worked for General Mills Lodi, Ca for 41 years. Retired 9 years"
1257077083882303488,2020-05-03 22:38:26,"From a prominent US physician/scientist, whose institution won’t even disclose how many (few) #COVID deaths it has,… https://t.co/Is8CDSaXQ6",Alex Berenson,AlexBerenson,New York,87679233,95646,169,0,"Former NYT reporter and author of Tell Your Children. (My backup Telegram account is at AlexBerensonCV.)   National villain. Summertime, and the living's easy."
1256977550338859013,2020-05-03 16:02:56,"So if you don’t do exactly as we say in #Chicago and #StayHome you will ‘go to jail, period’ and we will treat you… https://t.co/vVUETXVWSt",Sara A. Carter,SaraCarterDC,"Washington, D.C.",25202268,1123939,4994,31633,"@FoxNews Contributor, award winning correspondent. Host, The Sara Carter Show Podcast. Taking back the story. Instagram: ScarterDC, Facebook Sara A. Carter"
1257075966943342594,2020-05-03 22:34:00,I think this generation is finally catching on how to be rad. #generationz #millennial #aviation #aviationlovers… https://t.co/xvgNxBolzs,Tim Kennedy,TimKennedyMMA,"Austin, TX",61283362,265111,282,18845,"UFC Fighter, Ranger, sniper, and Special Forces Operator. Unapologetically American"
1257097607186350083,2020-05-03 23:59:59,RT @nonserviammedia: Don't sleep on our conversation with @MichaelSLaufer. In NSP16 we discuss anarchism in the time of pandemic; how state…,cyberlass,cyberlass,,16304588,220,818,14881,
1257097601779990532,2020-05-03 23:59:58,RT @Hansboudib: Protecting d lives of #COVID-19 frontline workers is non-negotiable! Nig CAN NOT afford to lose HCWs either temporarily to…,Ta Rasulu,Bazazzaga,The Grassland,394079908,2122,768,3253,Maverick 🙃! Born to slay dragons 🐉  #Communication & #Media #Lecturer #Practitioner #Consultant                  Custodian of the #FamousFive  #RebrandNigeria
1257097581504716805,2020-05-03 23:59:53,RT @BHpti247: A very alarming situation in Occupied #Kashmir. The world must wake up and take action against the brutal Indian government o…,Bilal Ahmad,BHpti,"Karachi, Pakistan",2985229525,12792,483,32121,"Insaf TV Operational Head Distt.South, Karachi. IK Information  Head Sindh, Information Secrectary CBC South Karachi."
1257097580095234048,2020-05-03 23:59:53,"RT @AlexBerenson: From a prominent US physician/scientist, whose institution won’t even disclose how many (few) #COVID deaths it has, and w…",Jane L⭐️⭐️⭐️,SunnyJL52,,285902442,7659,8420,113042,"Horse Show Mom; Horse/Dog/Smartass Whisperer; I Am & Always Will Be My Own First Responder, NeuroRehab Instructor=Tommy's TBI Therapist. Say anything,except No"
1257097560071614464,2020-05-03 23:59:48,"RT @Niharikaspeaks: The new ad of Coca Cola features two of our nurses of #AIIMs, Raipur who took care of a 3 month old baby whose mother w…",harshit pandey,harshitpandey_1,"Raipur, India",160089292,71,68,131,Architectural Designer
1257097558108729345,2020-05-03 23:59:48,RT @BitSler: Hello Guys! How are you?😍  Bitcoin will mature into a gold-like store of value this year 💪  Having BTC is the new Gold! Don't…,La Tu Ma Le,LaTuMaLe1,,1215584936846954497,10,185,272,
1257097543378321410,2020-05-03 23:59:44,"@TheAtlantic @anneapplebaum Wiser words were never said. America has lost control at home with 30k new cases, 2k da… https://t.co/5G2I3Xhd9V",M.B.I. Munshi (An Agent Provocateur),MBIMunshi,Dhaka,2182469798,1430,663,929,Barrister & Advocate of the Supreme Court of Bangladesh; Writer and analyst; Tweets and replies are meant to provoke; Retweets do not imply approval.
1257097529273040898,2020-05-03 23:59:41,"RT @johnston_kelly: @PhillyTalk I was unaware that PA also ordered #COVID19 positive seniors into nursing homes, as NY did; no PA media rep…",Joanne Sgrignoli,Joanne1225,Pennsylvania,33878714,4738,5110,54238,🇺🇸FlawedChristianDeplorable ❤ProudMom&Nana❤ 🙏Intercessor ❤LoveOneAnother 🇺🇸Trump45-Isaiah45 🇺🇸Patriot 🇺🇸KAG2020 🇺🇸Q 🇺🇸Trust The Plan 🇺🇸WWG1WGA
1257097518690775042,2020-05-03 23:59:38,"RT @SaraCarterDC: So if you don’t do exactly as we say in #Chicago and #StayHome you will ‘go to jail, period’ and we will treat you like a…",ACDplrbl🇺🇸🍀💜💙😹☠️🇺🇸,AMWC100,"Texas, USA",821407162115227650,8233,8823,203686,"Proud Texan, independent thinker, Entrepreneur, love my country! Good, bad, & the ugly! #TRUMP2020. I don't/won't enable STUPID! #KAG #VoteRedToSaveOurRepublic"
1257097513359888392,2020-05-03 23:59:37,RT @D_Raval: Just listen to this. The whole sham behind the Government’s #COVID testing target “achievement” busted. Turns out it’s just an…,glyn williams,holliedaniel57,,303679156,83,321,1816,
1257097505206153216,2020-05-03 23:59:35,RT @StBenedict18: Coronavirus hype biggest political hoax in history!  https://t.co/rMcXW46yw8 #COVID__19 #Covid_19 #COVID #COVID #covid19a…,Susan Raciti,susan_raciti,,752100387402973184,93,90,21073,"Totally Traditional Roman Catholic, Totally devoted to Most Holy Family Monastery https://t.co/08o9kVCsc1"
1257097503624712192,2020-05-03 23:59:35,RT @GillMLouise: Frustrating PM isn't it? Dan Andrews is a man of principle. No trade offs. It's called integrity. #Covid #LNPfail #auspol,🔥💧John Lewis,johnnol1,Brisbane,242936818,3469,3881,59369,"Retired,left leaning,atheist,opinionated,travel loving supporter of the underdog."
1256977539618222086,2020-05-03 16:02:53,RT @MushaalMullick: A very alarming situation in Occupied #Kashmir. The world must wake up and take action against the brutal Indian govern…,Noshad Shabir Bhutto,NoshadShabir,"Naudero, District Larkana.",2886123295,446,675,19505,"Interested in International politics, patriotic, supporter of Pak Army,ISI, Kashmir & Palestinian Freedom fighters,..! Learning to fight alone...."
1256977534354436099,2020-05-03 16:02:52,"RT @missny99: So, there R two sides to this #coronavirus #COVID-19 situation…  R the EVIL #Globalists &amp; #left using this for political powe…",Robyn,missny99,FLORIDA ,3279955580,3885,4041,24627,"Matt. 10:33 Rev. 3:16 GO HARD OR GO HOME! Totally sold out for Christ! *VERY, VERY HAPPILY MARRIED!"
1256977524581679106,2020-05-03 16:02:50,RT @howardfineman: .@Laurie_Garrett also predicts a political explosion once voters see how wealthy elites have protected themselves from #…,MooBaba,MooBaba9,,824089606555652096,127,222,2132,76 yo young very angry crazy designer returning to my 60s and burning my um ... trolling the waves of the kakistocracy
1256977524539756544,2020-05-03 16:02:50,"A fabric company started #NationalTextileDay in 2016. This year, I salute the women who are spending their own time… https://t.co/vyLEv58tTg",Shirley Wajda,stwajda,"Enfield, NH and Vienna, OH",56205342,1067,902,24946,"Museum director, historian, curator & knitter of the American experience, daughter & granddaughter of immigrants, waiting for Lefty & CLE World Series win."
1256977524145434624,2020-05-03 16:02:49,RT @Tracie0313: China continues to lie about the extent of #COVID. The media and #Democrats try to muddy the waters and blame @realDonaldTr…,All Aboard with JIM,ComeySUX,at The BEACH #rundon'twalkaway#keepICEabolishFBI,984783782107590656,5401,5734,43042,"Retired LEO,Small Business Owner, Illegal violent criminals should never be released back into society.Sarcasm is not hate.MAGA KAG, I follow back all patriots"
1256977521293307904,2020-05-03 16:02:49,RT @MushaalMullick: A very alarming situation in Occupied #Kashmir. The world must wake up and take action against the brutal Indian govern…,BeG 😷,AsimBeg77,"SouthKashmir, IOK, J&K.",1127699355412992001,80,180,8811,I PICK UP A PEN WHEN MY SENSIBILITY IS HURT ✍️. BE AN ENEMY TO THE OPPRESSORS & A HELPER TO THE OPPRESSED.
1256977502523834374,2020-05-03 16:02:44,"#Young and #middleaged people, barely #sick with #covid-19, are dying of #strokes https://t.co/xPlIkrqEV3… https://t.co/hqfIugru5Z",Alien,aliensky0,Worldwide,970432569627070465,2397,4998,31934,"#peace #love #fordnation #onpoli  @musicdoremifas  🚫 DM @cybergirl2010 #astronomy #physics, #animals #plants #music #art #hockey #UFO #ET"
1256977500141506562,2020-05-03 16:02:44,RT @TONOMETRY: Is It COVID-19 or Allergies?  https://t.co/cWlKvhZ7S8  #pinkeye #covid #allergy #ophthalmology #optometry https://t.co/sQCvq…,luigi marino,profluigimarino,Chirurgo Oculista Milano Roma ,1043099688,2034,1231,132255,"Pediatric & Adult Eye Care, Laser,Refractive Surgery,Femtolasik, FemtoCataract, Macula , Retina,Dry Eye,Glaucoma,Dry Eye Expert"
1256977492625240064,2020-05-03 16:02:42,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,Nathan Hale 🇺🇸,NathanHale007,Valley of the Gun,1063266870969753600,9535,9459,22507,🇺🇸#PROLIFE #2a #LEOs #VETS #GUNS 🇺🇸#LiberalismIsAMentalDisorder #DrainTheSwamp🔫 Reclassify the DNC as a Terrorist Org-They Hate America 🇺🇸#NoWhiteGuilt
1256977492071591938,2020-05-03 16:02:42,RT @SidneyPowell1: This and #SanctuaryCity status help explain why their infection rates so high. There must be large enough segment of #Ch…,Melissa Adams 🐄🌼🐈🐾🐕🐾🐸🌼🐿🐾🇺🇸🇺🇸🇺🇸🇺🇸,melissaadams53,"Missouri, USA 🐘PATRIOTS🇺🇸🗽",2936406384,2722,2708,33733,GOD BLESS AMERICA 🇺🇸 🇺🇸🦅🦅 WWG1WGA🗽🗽🌾🌞⚡⭐🌎 Trump2020AMERICA WINS🚫date MAGA/KAM 🦅 PRESIDENT TRUMP🙏  Freedom is being you without anyone's permission!
1256977486107344897,2020-05-03 16:02:40,"RT @InsanTrisha: The only time you should ever look back, is to see how far you've come. #sundayvibes #sundayvibes #lockdown #StayHome #Cov…",Trisha Insan,InsanTrisha,"New Delhi, India",1250851907196694528,0,138,14,Company Secretary
1256977469707436032,2020-05-03 16:02:36,RT @thedevman1: DAY 29 #40WithoutFear  ROMANS 8:38  Feeling separated from God?😱  I hear you... when I sin I feel lost and fearful; but I k…,💫💋Extremely Stable Genius #ChinaLied 💋💫,MazurikL,"Pennsylvania, USA",824322536204865537,75360,55505,153673,KNOWLEDGE IS POWER! FB Dinesh D'Souza Charlie Kirk Gen Flynn Wayne Dupree Scott Baio Charles Payne Sidney Powell Juanita Broderick Antonio Sabato Ryan Fournier
1256977469531447298,2020-05-03 16:02:36,"The only time you should ever look back, is to see how far you've come. #sundayvibes #sundayvibes #lockdown… https://t.co/UkeBYuohql",Trisha Insan,InsanTrisha,"New Delhi, India",1250851907196694528,0,138,14,Company Secretary
1256977448379580416,2020-05-03 16:02:31,#sidesplittingsunday #COVID   I bet mask life is a real eye opener for you bad breath MF's,Alan,Mr_HappyMuncho,Earth,1240702158670094336,34,64,1243,"Smile & laugh. Music, films & gaming."
1256977444541616129,2020-05-03 16:02:30,"RT @BBroderickMD: 1/21 After caring for patients in the ICU with #COVID for the last week, the time seems right for a #pulmonology #tweetor…",Craig A Mason,CraigAMason2,"Manteca, CA",961957429289279488,162,179,26527,"Love the Warriors.Constitutionalist and a Libertarian(dont like it,dont care).Living my best Wife.All Twitter advertising will be blocked. 2A, 1A!"
1256977443379970051,2020-05-03 16:02:30,Like amd retweet if u want the board of education to cancel this years papers due to corona virus   If u like this… https://t.co/oTNhEwhwPO,Snakeshot Gaming,SnakeshotG,,1256889043998191616,0,7,56,"youtuber , gamer , twitch streamer,  muslim , influencer"
1256977442398326786,2020-05-03 16:02:30,"RT @elzey_t: If these were minorities would they be beaten with clubs, tear gassed, sprayed with hoses and arrested? #AmJoy #SundayMotivati…",🏳️‍🌈🥁 ⚖Tabula Rasa ⚖🥁🏳️‍🌈,DStewart541,The Deep State,29560265,12505,13293,197295,"Author, photographer, artist, graphic design.   #Biden2020 #BidenHarris2020 #KHive #VoteBlueToSaveTheNation"
1256977437608550401,2020-05-03 16:02:29,Opinion: #COVID #COVIDー19 #Covid_19 #covid #sundayvibes #SundayMorning #SundayThoughts #SundayTODAY #NewYork… https://t.co/0t8irs2W37,Newsworthy,myinnerpundit,,847835788981264385,64,361,16664,"The news I want to read. Teaching my grandchildren how to operate their own brains, so that the media and politicians can't. *RT's are not endorsements*"
1256977429849092097,2020-05-03 16:02:27,No hook can help. And summer all out is coming up😱. Got people retiring left and right😂. . . . #youhadagoodrun… https://t.co/rq8qRSvC7z,Cop Love/Hate,coplovehate,"New York, NY",832980068796358656,6,23,23,"Meme’ing a balance between cops views and the public’s, with humor and some news. Instagram:CopLoveHate"
1256977427147915264,2020-05-03 16:02:26,"RT @abhinav2901: Brilliant former housemates (@plasticsreg, @JohnPascoe14 👏🏽👏🏽) have set up two fantastic platforms to aid undergraduate le…",Benjamin Smeeton,plasticsreg,"London, England",2654907888,161,118,68,"Plastic Surgery Registrar. BAPRAS @InnovationSIG - RSTN committee @Surgery_Trials - NHS Clinical Entrepreneur - Founder, https://t.co/pQhuPj0ri6 @pulse_notes"
1256977425818419201,2020-05-03 16:02:26,I think in 2020 we should focus more on our survival rather than the monetary profit/loss.  #Selfmusing #Covid #COVID19India,Zeeee !,lonewolf_zee,India,3865733713,48,224,1838,Software | Fitness enthusiast | Cycling Freak | Coffee Guzzler | Meditator | Stoic Thinker | Lone Wolf
1256977425155665920,2020-05-03 16:02:26,Easy to envision #DrBirx as a good little Christian woman tidying up her doilies and doing her macramé as she sips… https://t.co/BZp5HrGLWQ,Jedi Clampett,ClampettJedi,Florida,1130171947499835395,1322,2054,25379,"NEW RULE: Have a kneejerk reaction, accuse me of something I'm not, #InstaBlock. Life's too short. 👋  I'm a #StarWars fan.   I #Resist.  #AnyoneButTrump2020"
1256977421158486017,2020-05-03 16:02:25,"Takuo Aoyagi, the inventor of the modern pulse oximeter.  He came up with a formula to cancel out the “pulsatile no… https://t.co/KdI7j4q4R6",Raman Sharma,ramanhimachali,"England, United Kingdom",45003358,523,3415,116,"Working with/on Turbo-Machinery for Oil & Gas sector. Passions: Being a dad, History , Reading , Arsenal."
1256977414107926530,2020-05-03 16:02:23,‘We are on the eve of a genocide’: #Brazil urged to save #Amazon #tribes from #Covid-19 https://t.co/jUnTKvHUkk,Dr. Bríd McGrath,BridMcGrath,Ireland,400234197,2095,684,35075,Historian early modern Irish parliaments & towns & #palaeography. Sustainability #Gaeilge #andacyclist 🚲. Proud #Connemara woman. RT not endorsement
1256977402917539841,2020-05-03 16:02:21,"RT @Mwebantu: SAD !!!!!  Ian Chali Mutambo, a young lab technician lost his life in a Power Tools bus accident at Mundanya Bridge of Manyin…",Chanda,MutaleCha9da,Lusaka,61128765,225,450,3483,My Bible has green in it 💚 | #thePrecisBlog | #Always
1256977401227235329,2020-05-03 16:02:20,RT @joannaccherry: A slippery response by @grantshapps on #Ridge re airport checks &amp; quarantine. The UK missed the boat on this. Experience…,Keith Calder,KeithCalder6,,1064095885737541635,559,368,66235,
1256977399842996227,2020-05-03 16:02:20,It's scary to see how covid-19 can affect healthy people like Georges Laraque. We hope he will get better soon.… https://t.co/CGganTcPXU,Pandemic Data,PandemicData,Canada,1087471117,133,232,2,Pandemic Data & Information
1256977399062900741,2020-05-03 16:02:20,"It's on the internet, so it must be true right? #COVID https://t.co/NltWvQIxtT",Brett Rudy,bkrudy,"Boston, MA",23104211,1421,1975,3135,"I'm into marketing, branding, technology, baseball & ideas. Marketing Director by day, Partner at Charity Hop Sports Marketing all other times."
1256977393811685376,2020-05-03 16:02:18,#Arab Reporters During #COVID-19 Lockdown: Life On the Edge https://t.co/Huvz6Ack6Z,Mohammed,mohamost,"Gaza, Palestine",25061016,320,423,309,"أخبار، إعلام، ترجمة، News, Arabic, translation"
1256977388002369536,2020-05-03 16:02:17,RT @KOLLEO: @Bunibroto @narendramodi @drharshvardhan @MoHFW_INDIA @Arogyasetu @Sujan_Speak @Dibyend48970765 @JontyMrinmoy @SomenMitraINC @B…,भक्तो का Clinic (Deshbhakt),lalafekubaba,India मेरी जान,1395441030,3253,4977,124409,"I am not extra,आम आदमी हूँ (RT not an endorsment) मनुवादी follow न करे,FB नही मिलेगा! अश्लीलता,भड़कानेवाले झूठे, किसी धर्म का अपमान वाले के ट्वीट में tag न करे।"
1256977380305973248,2020-05-03 16:02:15,"RT @Project_Veritas: RT!   “To be honest with you, all of the death certificates, they’re writing #COVID on all the death certificates. Whe…",john jarosz,bobaluedooley,,175946424,52,61,13081,Blocking me only means I win. ANTIFA's IT guy is easily threatened...... Triggering vegans is just a hobby.  W. van Spronsen couldn't do anything right.
1256977376904450062,2020-05-03 16:02:14,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,Miz Donna⭐⭐⭐,mizdonna,,22150224,14254,5585,98566,Love God and Love People Politics is a passion Reason and Logic are important Blogger @ https://t.co/uDNxVCS2ya  Followed by Gen Flynn
1256977376283521025,2020-05-03 16:02:14,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,Cathy,CathyV1980,United States,2258027306,263,876,22974,Christian conservative. Wife. Mom. Traveler. Jeeping enthusiast. News junkie.
1256977375910334471,2020-05-03 16:02:14,"RT @Project_Veritas: RT!   “To be honest with you, all of the death certificates, they’re writing #COVID on all the death certificates. Whe…",René Jochems,ReneJochems,,4854617415,559,635,9491,
1256977375511838723,2020-05-03 16:02:14,"RT @Cleavon_MD: @exavierpope They will spread #COVID among those with diabetes, obesity, cancer, asthma, heart disease, organ transplants &amp;…",Alvil Tayco,TheRealAlTayco,"Regina, Saskatchewan",278746172,661,2349,2325,Alvil Tayco is a consultant on social media & security scene. Informational Maven on Covid-19. A brown belt under CompleteMMA/NovaUnaio instructor AJ Scales
1256977367274307586,2020-05-03 16:02:12,"RT @Runjhunsharmas: At India's top hospital AIIMS, Delhi, 22 healthcare workers test positive for #COVID Over 100 hospital guards #Quaranti…",ISRAR QADRI,IamIsrarQadri,India,374614918,520,707,5131,"Human, Science student, Spiritual, Secular, Tweets on Politics, Society & Environmental issues, Concerned about India's future, fighting against extremism."
1256977364728320002,2020-05-03 16:02:11,So those high school snitchers upgraded to snitching on people having party during this season of #Covid-19,Millennial thinker,Ngureanot,Nyari ,954338643958751233,288,793,297,content creator/Thinker/Reader/counsellor/Student/poet/International Commentator
1256977356641538050,2020-05-03 16:02:09,RT @joannaccherry: Correct. #Brexit &amp; how we take our economy &amp; society forward after the #COVID crisis mean @theSNP shd continue to work o…,J. R. Tomlin,JRTomlinAuthor,Oregon USA by way of Scotland,265023700,6806,2643,176926,Historical fiction author of The Black Douglas Trilogy. Tha beagan Gàidhlig agam. (Retweets are not endorsements)
1256977355454779394,2020-05-03 16:02:09,"RT @vankapro: In #MISSISSIPPI Cases of #Covid and #Deaths Rose. Governor now, will Not Reopen State Early. VankaPro☀️🌊🌊🌊  The governor of M…",Anne Fox Long,AnneFoxLong1,,1106010561588981760,577,994,7813,Retired great grandma very concerned about the state of our great country. #resist
1256977351352737798,2020-05-03 16:02:08,"Super proud of dear Dr S Yogeshwari for being at the forefront taking care of Covid patients at PSG hospital, Coimb… https://t.co/RnbfB5XWev",Sarwaa Lifestyles,mysarwaa,"Trivandrum, India",612429423,40,310,123,"Best concept store in Trivandrum. Get a taste of contemporary India. Ranked #1 by Trip advisor. Trendy Jewellry, shoes, handicrafts, souvenirs, cafe"
1256977350987853825,2020-05-03 16:02:08,"RT @Cleavon_MD: @ericgarland These young people will likely not have severe #COVID, because they are young and healthy.   However, they wil…",hotlikefire,mizzquinn77,,1241855303764844544,61,953,3881,mother robot pan continuing scholar mental illlness advocate cashapp$bestscorpio777
1256977349180039169,2020-05-03 16:02:08,"Hello @PaulStanleyLive &amp; @brucekulick , thx to #COVID staying at home, I found my poster of us in Montreal 1995, du… https://t.co/eJi4qIdQBd",Andrew McAllister,KanataSafetyGuy,"Ottawa, ON",2901694454,51,271,31,"Husband, proud father, Ottawa resident. Health & Safety Professional, Music fan, Corvette lover, tweets are my own & not affiliated with my employer."
1256977340141375488,2020-05-03 16:02:06,"RT @RebelNewsOnline: Trudeau's #COVID-19 business loan bailout requires accepting Liberal ""statement of values""  @SheilaGunnReid has the de…",Brian Griffin,briangriffin022,,721764949492690944,16515,17252,52447,#Trump #Brexit #Israel FB @JessieJaneDuff @RealDrGina @Education4Libs @Harlan @RebelNewsOnline @codeofvets @ChuckCallesto @securefreedom @ColumbiaBugle
1256977335544315905,2020-05-03 16:02:04,I'm still waiting for someone to articulate what testing for #COVID infection (not antibody) will do to help save l… https://t.co/DP4lOtY3kw,Brent Skipper,BSkip22,"Alabama, USA",50926160,202,38,7073,"Founder/CEO HeadhunterApp, Hubs and a Daddy to 3 Princesses, Entrepreneur, BYU ‘04"
1256977334390964226,2020-05-03 16:02:04,RT @AlexBerenson: So panic porn purveyors like @washingtonpost are now focused on all-cause mortality to make #COVID death counts seem as h…,NMH,nosmhnmh,"Lakewood, NJ",453449447,1587,2119,13419,"Yankees, Giants, & Nets fan, with regards to politics, I am an objective Trump supporter"
1256977329835958272,2020-05-03 16:02:03,RT @KFelicello: Some ideas on how to manage a new work life via @TeacherAndAdmin https://t.co/PYCIm2e3o2 @ERobbPrincipal @DisruptedTv @LRob…,Joshua Stamper,Joshua__Stamper,"Frisco, TX",3010522597,7983,6244,29657,EdAdmin | Husband | Father | Believer | Blogger | Artist | Host of Aspire: The Leadership Development Podcast | #AspireLead | Speaker @TeachBetterTeam
1256977322395254784,2020-05-03 16:02:01,RT @munza14: The Sri Lanka College of Microbiologists are not recommending decontamination chambers as a measure to prevent #Covid19 spread…,Mansoor,memonburger,Karachi,565259243,272,755,43191,‏‏‏سیاسی گفتگو سے گریز کریں
1256977321690460160,2020-05-03 16:02:01,RT @WildPalmsLtd: We have had over 60K deaths in just a few months. There's no more calling #COVID a common cold or the flu. This minimizin…,Pro Earth & I Vote!,Karen4Planet,California,3296455956,1685,4209,18548,"Liberal . Atheist . Patriot ... Never let Republicans claim they are patriotic or pro-life.  They are treasonous, war mongers who embrace Neo-Nazis for a win."
1256977320419700736,2020-05-03 16:02:01,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,Gator,ghclay,Flyover USA,2683833372,71,244,16633,
1256977307274747905,2020-05-03 16:01:58,RT @voluculture: 78) Unilever East Africa -  Announced its local commitment in the fight against #Covid-19 across the cluster of its busine…,Ms.Adhiambo,ednavelma,World,1588147177,199,473,1833,
1256977302765928452,2020-05-03 16:01:57,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,The Louisiana Times,LouisianaTimes,The Bayou State ,1592453774,12997,13836,138011,We are a Louisiana based conservative news site. We distribute the best news stories of the day while challenging the liberal media bias. #MAGA
1256977294872031236,2020-05-03 16:01:55,@Bunibroto @narendramodi @drharshvardhan @MoHFW_INDIA @Arogyasetu @Sujan_Speak @Dibyend48970765 @JontyMrinmoy… https://t.co/fHiHITAlU1,Saroop Chattopadhyay ~ স্বরূপ চট্টোপাধ্যায়,KOLLEO,"Kolkata,India.",201112822,3522,873,38689,"Blogger. HumanRights activist Social worker. NGOs. Poet. Follower of Ramakrishna, Vivekananda & Netaji. RT&Likes r not endorsement."
1256977293416816642,2020-05-03 16:01:54,Read now! My post about the Coronavirus's disastrous effects on the Beauty industry.  The Rolling Stone of COVID-19… https://t.co/Y5xdmGXwU7,Farah Jameela Sheikh,FarahJameela,"Miami, FL",1232507859012853761,50,137,303,University of Miami J.D. Candidate | Fellow Startup Practicum | Investment Analyst ‘Cane Angel Network | Champion US Figure Skating | Entrepreneur |
1256977290564481025,2020-05-03 16:01:54,RT @BkPhilanthropy: Dismaying that leaders think they “know” #COVID so well that they can put opening on a calendar 2 months out.  2 months…,🌊Traycee🌊🆘,iyamtoo,"Washington, USA",19414346,7318,7931,525169,No lists or BLOCKED #TheResistance #Resist #VoteBlue #Indivisible | Union Strong | Democrat | #LGBTQ+ #FBR “It’s chaos. Be kind.”
1256977289683877889,2020-05-03 16:01:54,"RT @21WIRE: #COVID19 #Lockdown In other words: from a public health and respiratory virus mitigation perspective, the lockdowns were useles…",Nikkita,Nikkita24177475,United States,850924691011317765,303,262,51552,
1256977284004581377,2020-05-03 16:01:52,"RT @Iam_Ayushmann: Highest case rise (2644 new cases), &amp; deaths (83) in last 24 hours as positive cases of #COVID nears 40,000 mark. https:…",Amit Bhardwaj,tweets_amit,New Delhi,156984020,2045,731,4569,"Doer of things at @asiavillenews | Cover Pol & poll bound states | Bylines: @newsHtn, @Newslaundry.com, @thecaravanindia| Ex Tehelka-ite |📨 amit1212s@gmail.com"
1256977282243182596,2020-05-03 16:01:52,RT @AlexBerenson: Wow. Community spread of coronavirus in France in late December. #Covid has been around much longer than officially recog…,Erick,Nico_Giancarlo,,18174987,73,94,10396,🐼 / Designer of Things / Realist / Thinker / 🇺🇸
1256977281442025474,2020-05-03 16:01:52,I’m a bad girl with no where to go 😈🤷🏼‍♀️😜   #party #partyparty #partygirls #tagstagram #partytime #tagsta… https://t.co/H7nDIDR5wT,LolaSavagexox,lolasavagexox,Australia,1246630424740167680,10,70,49,⚜️TATTOOED⚜️MUA EXPERT⚜️SLUT⚜️#SLUTPRIDE⚜️ Sharing my life as a #sexworker 💋 Official Content Creator/Founder & Persona Creation Guru. FIND ME HIT THE LINK👇🏽
